# What the Virtual Calculator answered to the documentation's examples.
# Written by `hpprime examples`; not edited by hand. One row per call.
# entry	call	answer	type	firmware	date
LSQ	LSQ([[1,2],[3,4]],[[1],[2]])	[[0],[0.5]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
LSystem	EXPR("LSystem")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
LU	LU([[1,2],[3,4]])	{[[1,0],[0.333333333333,1]],[[3,4],[0,0.666666666667]],[[0,1],[1,0]]}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Macaulay	EXPR("Macaulay")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
MAKELIST	MAKELIST(X^2,X,1,5)	{1,4,9,16,25}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MAKEMAT	MAKEMAT(1,2,3)	[[1,1,1],[1,1,1]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MANT	MANT(123.45)	1.2345	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Margin	EXPR("Margin")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
Markup	EXPR("Markup")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
MatDate	EXPR("MatDate")	2017.0101	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
MAX	MAX(210,25)	210	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MAX	MAX(8/3,11/4)	2.75	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MAX	MAX({1,8,2})	8	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MAX	MAX({1,8,2},{2,4,6})	{2,8,6}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
maxnorm	maxnorm([1,2,3])	3	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MAXREAL	MAXREAL	9.99999999999ᴇ499	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MeanX	EXPR("  MeanX")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
MeanX	EXPR(" MeanX")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
MeanX	EXPR("MeanX")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
MeanY	EXPR("MeanY")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Mean₁	EXPR("Mean₁")	0.461368	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Mean₂	EXPR("Mean₂")	0.522851	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
median_line	EXPR("median_line(point(0,0),point(4,0),point(0,3))")	line(y=3/4*x)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MEMORY	EXPR("MEMORY")	{#356B000:64h,#86B6D58000:64h}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Method	EXPR("Method")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
MID	MID("MOMOGUMBO", 3, 5)	"MOGUM"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
MID	MID("PUDGE", 4)	"GE"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
MID	MID("abcdef", 0, 2)	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-11
MID	MID("abcdef", 2)	"bcdef"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
MID	MID("abcdef", 2, 0)	""	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
MID	MID("abcdef", 2, 3)	"bcd"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
MID	MID("abcdef", 4, 99)	"def"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
MID	MID("abcdef", 7, 2)	""	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
midpoint	EXPR("midpoint(segment(point(0,0),point(2,2)))")	point(1,1)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MIN	MIN(210,25)	25	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MIN	MIN(8/3,11/4)	2.66666666667	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MIN	MIN({1,8,2})	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MIN	MIN({1,8,2},{2,4,6})	{1,4,2}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MINREAL	MINREAL	1ᴇ−499	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MIRR	EXPR(" MIRR")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
MIRR	EXPR("MIRR")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
mkisom	mkisom([1,2],1)	[[0.540302305868,−0.841470984808],[0.841470984808,0.540302305868]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MKSA	MKSA(2_m)	2_m	9	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MKSA	TYPE(2_m)	9	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
MOD	9 MOD 4	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Modified	EXPR("Modified")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
MOUSE	MOUSE	{{},{}}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
MS	EXPR("MS")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
MSerr	EXPR("MSerr")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
NbPmt	EXPR(" NbPmt")	0.00	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
NbPmt	EXPR("NbPmt")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
NEG	EXPR("NEG 5")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
NEG	EXPR("NEG(5)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
NewValue	EXPR("NewValue")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
NFV	EXPR(" NFV")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
NFV	EXPR("NFV")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
NomInt	EXPR("NomInt")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
NORMALD	NORMALD(0)	0.398942280401	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
NORMALD	NORMALD(1,2,3)	0.12098536226	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
NORMALD_CDF	NORMALD_CDF(0)	0.5	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
NORMALD_ICDF	NORMALD_ICDF(0.5)	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
NPV	EXPR(" NPV")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
NPV	EXPR("NPV")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
NTHROOT	EXPR("3 NTHROOT 8")	2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
NTHROOT	EXPR("NTHROOT(3,8)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
NumXStart	EXPR("NumXStart")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
NUS	EXPR(" NUS")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
NUS	EXPR("NUS")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
n₁	EXPR("n₁")	50	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
n₂	EXPR("n₂")	50	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ObsList	EXPR(" ObsList")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
ObsList	EXPR("ObsList")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ObsMat	EXPR("ObsMat")	[[0]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
OldValue	EXPR("OldValue")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
ordinate	EXPR("ordinate(point(3,4))")	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
parabola	EXPR("parabola(point(0,1),segment(point(0,0),point(4,0)))")	plotparam(t+*(1/2+t*2*t/4),t,−12,12)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
parallel	EXPR("parallel(point(0,1),line(point(0,0),point(1,0)))")	line(y="Error: entrada no válida")	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
parallel	EXPR("parallel(point(0,1),segment(point(0,0),point(4,0)))")	line(y=1)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
parallelogram	EXPR("parallelogram(point(0,0),point(2,0),point(3,1))")	polygon(point(0,0),point(2,0),point(3,1),point(1,1),point(0,0))	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
parameq	EXPR("parameq(line(point(0,0),point(1,1)))")	"Error: entrada no válida"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Payback	EXPR(" Payback")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
Payback	EXPR("Payback")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PercentChange	EXPR("PercentChange(100,110)")	10	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PercentMargin	EXPR("PercentMargin(60,100)")	66.6666666667	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PercentMarkup	EXPR("PercentMarkup(60,100)")	40	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PercentTotal	EXPR("PercentTotal(100,110)")	110	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
perimeter	EXPR("perimeter(triangle(point(0,0),point(3,0),point(0,4)))")	"Error: entrada no válida"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
PERM	PERM(5,2)	20	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
perpen_bisector	EXPR("perpen_bisector(segment(point(0,0),point(4,0)))")	line(x=2)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
perpendicular	EXPR("perpendicular(point(0,1),line(point(0,0),point(1,0)))")	"se esperan 3 puntos Error: valor de argumento incorrecto"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PI	PI	3.14159265359	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PIECEWISE	EXPR("PIECEWISE(1<2,10,1>2,20)")	10	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
pivot	pivot([[1,2],[3,4]],1,1)	[[1,2],[0,−2]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PIXOFF	DIMGROB(G1,10,5,RGB(255,0,0)); PIXOFF(G1,1,1); RETURN GETPIX(G1,1,1);	#FF000000h	1	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
PIXOFF_P	DIMGROB_P(G1,10,10,RGB(255,0,0)); PIXOFF_P(G1,1,1); RETURN GETPIX_P(G1,1,1);	#FFFFFFh	1	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
PIXON	DIMGROB(G1,10,5,0); PIXON(G1,1,1,RGB(255,0,0)); RETURN GETPIX(G1,1,1);	#FF000000h	1	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
PIXON_P	DIMGROB_P(G1,10,10,0); PIXON_P(G1,1,1,RGB(255,0,0)); RETURN GETPIX_P(G1,1,1);	#FF0000h	1	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
plotfield	EXPR("plotfield(X,X)")	"plotfield(X,X) \n Error: valor de argumento incorrecto"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
plotfunc	EXPR("plotfunc(X^2)")	plotparam(X+*X^2,X,−15.9,15.9)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
plotimplicit	EXPR("plotimplicit(X^2+Y^2-1)")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
plotlist	EXPR("plotlist([[1,2],[3,4]])")	segment(point(1,2),point(3,4))	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
plotode	EXPR("plotode(X,X,0)")	"plotode(X,X,0) \n Error: valor de argumento incorrecto"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
plotparam	EXPR("plotparam(t,t,0,1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
plotpolar	EXPR("plotpolar(X,X,0,1)")	plotparam(X*COS(X)+*X*SIN(X),X,0,1)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
plotseq	EXPR("plotseq(X/2,X,3)")	{segment(point(−15.9,0),point(15.9,0)),line(y=x),polygon(point(0,−15.9),point(0,0),point(0,0),point(0,0),point(0,0),point(0,0),point(0,0)),polygon(point(0,0),po (cut at 160 characters)	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
PMT	EXPR("  PMT")	0.00	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PMT	EXPR(" PMT")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PMT	EXPR("PMT")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
point	EXPR("point(3,4)")	point(3,4)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
POISSON	POISSON(2,3)	0.180447044315	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
POISSON_CDF	POISSON_CDF(2,3)	0.857123460499	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
POISSON_ICDF	POISSON_ICDF(2,0.5)	2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
polar_coordinates	EXPR("polar_coordinates(point(3,4))")	[5,0.927295218002]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
POLYCOEF	POLYCOEF([1,2])	[1,−3,2]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
POLYEVAL	POLYEVAL([1,2,3],2)	11	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
polygon	EXPR("polygon(point(0,0),point(1,0),point(0,1))")	polygon(point(0,0),point(1,0),point(0,1),point(0,0))	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
POLYROOT	POLYROOT([1,0,-4])	{−2.82353141256,−0.552220307199-1.1052954935*,−0.552220307199+1.1052954935*,0.927972026959}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Pooled	EXPR("Pooled")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
POS	POS({3,5,7},5)	2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PPYR	EXPR(" PPYR")	12.00	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PPYR	EXPR("PPYR")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PredX	EXPR("PredX(1,2,3)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PredX	EXPR("PredX(1,2,4)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
PredY	EXPR("PredY(1,2,3)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PredY	EXPR("PredY(1,2,4)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Price	EXPR("Price")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PriceBond	EXPR("PriceBond")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
Prob	EXPR(" Prob")	0.172021922639	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Prob	EXPR("Prob")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ProbList	EXPR(" ProbList")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
ProbList	EXPR("ProbList")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Profit	EXPR("Profit")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
projection	EXPR("projection(segment(point(0,0),point(4,0)),point(2,3))")	point(2,0)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Psi	Psi(1,1)	π^2/6	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
PV	EXPR(" PV")	0.00	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PV	EXPR("(PV)")	1000.00	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PV	EXPR("PV")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PV	EXPR("PV:=1000")	1000.00	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
PX→C	PX→C(0,0)	{−16,10.9}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
PX→C	PX→C(10)	{−16,10.9}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
PX→C	PX→C(100)	{−16,10.9}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
PX→C	PX→C(100,50)	{−6,5.9}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
QPI	QPI(0.5)	1/2	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
QR	QR([[1,2],[3,4]])	{[[−0.316227766017,0.948683298051],[−0.948683298051,−0.316227766017]],[[−3.16227766017,−4.42718872424],[−8.881784197ᴇ−16,0.632455532034]],[[1,0],[0,1]]}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
QuadDelta	EXPR("QuadDelta(1,-3,2)")	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
quadrilateral	EXPR("quadrilateral(point(0,0),point(2,0),point(2,2),point(0,2))")	polygon(point(0,0),point(2,0),point(2,2),point(0,2),point(0,0))	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
QuadSolve	EXPR("QuadSolve(1,-3,2)")	{1,2}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Quantity	EXPR("Quantity")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
QUOTE	EXPR("QUOTE(1+2)")	1+2	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
radius	EXPR("radius(circle(point(0,0),point(1,0)))")	1/2	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RANDINT	TYPE(RANDINT(1,6))	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RANDMAT	SIZE(RANDMAT(2,3))	{2,3}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RANDNORM	TYPE(RANDNORM(0,1))	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RANDOM	TYPE(RANDOM())	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RANDSEED	RANDSEED(1); A := RANDOM(); RANDSEED(1); RETURN A - RANDOM();	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RANK	RANK([[1,2],[3,4]])	2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RE	RE((3,4))	3	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RE	RE(3+4*i)	3	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
reciprocation	EXPR("reciprocation(circle(point(0,0),point(2,0)),point(3,0))")	line(x=3/2)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
RECT	DIMGROB(G1,10,5,0); RETURN RECT(G1,0,0,4,4,RGB(0,255,0));	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
RECT	RECT()	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
RECT_P	DIMGROB_P(G1,10,10,0); RETURN RECT_P(G1,0,0,4,4,RGB(0,255,0));	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
RECT_P	RECT_P(G1,0,0,1,1,0)	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
rectangle	EXPR("rectangle(point(0,0),point(2,0),1)")	polygon(point(0,0),point(2,0),point(2,2),point(0,2),point(0,0))	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
REDIM	REDIM([[1,2],[3,4]],{1,2})	[[1,2]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
reflection	EXPR("reflection(segment(point(0,0),point(4,0)),point(1,2))")	point(1,−2)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
REGRS	EXPR("REGRS(A1:A5)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
REGRS	EXPR("REGRS({2,4,6,8,10})")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
REPEAT	LOCAL z; z := 0; REPEAT z := z + 1; UNTIL 1 == 1; RETURN z;	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
REPEAT	LOCAL z; z := 0; REPEAT z := z + 1; UNTIL z >= 4; RETURN z;	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
REPLACE	REPLACE([[1,2],[3,4]],{1,1},[[9]])	[[9,2],[3,4]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
Resid	EXPR("Resid(S1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
residue	EXPR("residue(1/X,X,0)")	"residue(1/X,X,0) \n Error: valor de argumento incorrecto"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Result	EXPR(" Result")	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Result	EXPR("Result")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
RETURN	LOCAL z; z := 2; RETURN z;	2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
RETURN	LOCAL zi, zs; zs := 0; FOR zi FROM 1 TO 10 DO IF zi == 3 THEN RETURN zi; END; END; RETURN zs;	3	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
REVERSE	REVERSE({1,2,3})	{3,2,1}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RGB	RGB(0,0,255)	#FFh	1	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
RGB	RGB(255,0,0)	#FF0000h	1	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
rhombus	EXPR("rhombus(point(0,0),point(2,0),1)")	polygon(point(0,0),point(2,0),point(2*(COS(1)+*SIN(1))+2),point(2*(COS(1)+*SIN(1))),point(0,0))	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
RIGHT	RIGHT("MOMOGUMBO", 5)	"GUMBO"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
RIGHT	RIGHT("abcdef", -1)	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-11
RIGHT	RIGHT("abcdef", 0)	"abcdef"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
RIGHT	RIGHT("abcdef", 3)	"def"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
RIGHT	RIGHT("abcdef", 99)	"abcdef"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
right_triangle	EXPR("right_triangle(point(0,0),point(3,0),1)")	polygon(point(0,0),point(3,0),point(0,3),point(0,0))	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
RiskFree	EXPR("RiskFree")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
ROOT	EXPR(" ROOT(F1,1)")	2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ROOT	EXPR("F1")	−4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ROOT	EXPR("F1:=X^2-4")	−4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ROOT	EXPR("F1:=X^2-4"); RETURN EXPR("ROOT(F1,1)");	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
ROOT	EXPR("ROOT(F1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
ROOT	EXPR("ROOT(F1,-1)")	−2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ROOT	EXPR("ROOT(F1,1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Root	EXPR("   Root")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Root	EXPR("  Root")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Root	EXPR(" Root")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Root	EXPR("Root")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ROTATE	ROTATE("abcdef", 2)	"cdefab"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
ROTATE	ROTATE({1,2,3,4}, 1)	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-12
rotation	EXPR("rotation(point(0,0),1,point(1,0))")	point(e^())	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ROUND	ROUND(7.8676,-2)	7.9	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
ROUND	ROUND(7.8676,2)	7.87	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
ROUND	ROUND({22/6,7/6,13/6},{-3,3,4})	{3.67,1.167,2.1667}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
ROWNORM	ROWNORM([[1,2],[3,4]])	7	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RREF	RREF([[1,-2,1],[3,4,-1]])	[[1,0,0.2],[0,1,−0.4]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
RREF	RREF({[[-2,2,1],[1,4,0]],[[1,3,1],[3,6,9]]})	{[[1,0,−0.4],[0,1,0.1]],[[1,0,7],[0,1,−2]]}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
R→B	R→B(12)	#Ch	1	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SafeInt	EXPR("SafeInt")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
SalePrice	EXPR("SalePrice")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
SalvageAsset	EXPR("SalvageAsset")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
SAS	EXPR("SAS(3,50,4)")	{3.09404223751,82.0328713989,47.9671286011}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SAS	EXPR("SAS(3,60,4)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SCALE	SCALE([[1,2],[3,4]],2,1)	[[2,4],[3,4]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SCALEADD	SCALEADD([[1,2],[3,4]],2,1,2)	[[1,2],[5,8]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SCHUR	SCHUR([[1,2],[3,4]])	{[[0.415973557919,0.909376709132],[0.909376709132,−0.415973557919]],[[5.37228132327,1],[5.55111512313ᴇ−17,−0.372281323269]]}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SEC	SEC(1)	1.85081571768	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
segment	EXPR("segment(point(0,0),point(3,4))")	segment(point(0,0),point(3,4))	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SemiAnnual	EXPR("SemiAnnual")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
SeqPlot	EXPR("SeqPlot")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SERIAL	EXPR("SERIAL")	"(not stored)"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
serrInter	EXPR("serrInter")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
serrLine	EXPR("serrLine")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
serrSlope	EXPR("serrSlope")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SETBASE	SETBASE(12, 2)	#14o	1	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SETBITS	SETBITS(12)	#Ch	1	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SetDate	EXPR("SetDate")	2017.0101	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
